0,0,1,0,0,0,21.75,0,1,0,34,1,0,1986,1
0,0,1,0,0,0,22.020000457763672,0,1,0,35,1,0,1987,1
1,0,1,0,0,0,21.299999237060547,0,1,0,36,1,0,1988,1
0,0,1,0,0,0,21.56999969482422,0,1,0,37,1,1,1989,1
1,0,0,0,0,0,15.869999885559082,0,0,1,36,1,1,1986,1
1,1,0,0,0,0,14.989999771118164,0,0,1,37,1,1,1987,1
1,0,0,0,0,0,11.229999542236328,0,0,1,38,1,1,1988,1
1,0,1,0,0,0,10.890000343322754,0,0,1,39,1,1,1989,1
1,1,0,0,0,0,27.760000228881836,0,0,1,32,1,1,1986,1
0,0,0,0,0,0,24.850000381469727,0,0,1,33,1,1,1987,1
1,0,1,0,0,0,27.219999313354492,0,0,1,34,1,0,1988,1
1,0,1,0,0,0,33.5099983215332,0,0,1,35,1,1,1989,1
1,0,1,0,0,0,18.59000015258789,0,0,1,33,1,1,1986,1
1,0,1,0,0,0,20.40999984741211,0,0,1,34,1,1,1987,1
1,0,1,0,0,0,21.770000457763672,0,0,1,35,1,1,1988,1
1,0,1,0,0,0,22.59000015258789,0,0,1,36,1,1,1989,1
1,0,0,1,0,1,18.3799991607666,0,1,0,41,1,1,1986,1
1,0,0,1,0,1,29.260000228881836,0,1,0,42,1,1,1987,1
1,0,0,1,0,1,19.639999389648438,0,1,0,43,1,1,1988,1
1,0,0,1,0,1,16.549999237060547,0,1,0,44,1,1,1989,1
1,0,0,0,0,0,4.760000228881836,0,0,1,24,1,1,1986,1
1,0,0,0,0,0,6.210000038146973,0,0,1,25,1,1,1987,1
1,0,0,0,0,0,4.010000228881836,0,0,1,26,1,1,1988,1
1,0,0,0,0,0,6.170000076293945,0,0,1,27,1,1,1989,1
1,0,1,1,0,1,5.710000038146973,1,0,0,29,1,1,1986,1
1,0,1,1,0,1,6.070000171661377,1,0,0,30,1,1,1987,1
